STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
       44;20140809;   3;   19.0;  16.5;  -999;    -999;   76.42;-999;   23.1;   13.4;   12.1;-999;   0.1;   4;    6.300;   0;eor
       44;20140810;   3;   18.8;  17.4;  -999;    -999;   81.54;-999;   26.3;   11.6;   10.4;-999;   5.0;   4;    6.483;   0;eor
       44;20140811;   3;   16.3;  13.9;  -999;    -999;   76.54;-999;   21.6;   12.9;   11.3;-999;   0.6;   4;    7.833;   0;eor
       44;20140812;   3;   15.5;  13.2;  -999;    -999;   76.38;-999;   20.8;   12.2;   10.9;-999;   0.4;   4;    6.767;   0;eor
       44;20140813;   3;   16.2;  13.6;  -999;    -999;   76.38;-999;   22.5;   11.1;    9.6;-999;   1.5;   4;   10.467;   0;eor
       44;20140814;   3;   15.2;  14.6;  -999;    -999;   85.71;-999;   22.2;   11.0;    9.3;-999;   0.4;   4;    6.183;   0;eor
       44;20140815;   3;   14.4;  14.3;  -999;    -999;   87.67;-999;   20.3;   10.4;    8.4;-999;   5.6;   4;    5.100;   0;eor
       44;20140816;   3;   14.4;  13.6;  -999;    -999;   83.96;-999;   19.1;   11.5;   10.9;-999;   0.1;   4;    3.700;   0;eor
       44;20140817;   3;   14.5;  13.7;  -999;    -999;   83.58;-999;   16.9;   12.1;   11.1;-999;   2.6;   4;    0.350;   0;eor
       44;20140818;   3;   13.4;  13.6;  -999;    -999;   89.04;-999;   17.8;   10.8;    9.7;-999;   6.7;   4;    4.767;   0;eor
       44;20140819;   3;   11.8;  12.5;  -999;    -999;   90.54;-999;   17.3;    9.6;    8.4;-999;   4.3;   4;    2.683;   0;eor
       44;20140820;   3;   11.9;  12.0;  -999;    -999;   86.67;-999;   17.4;    8.9;    7.2;-999;   1.4;   4;    8.033;   0;eor
       44;20140821;   3;   12.2;  11.6;  -999;    -999;   84.17;-999;   18.8;    7.4;    5.3;-999;   1.1;   4;    8.367;   0;eor
       44;20140822;   3;   13.3;  12.3;  -999;    -999;   81.88;-999;   19.2;    9.3;    8.3;-999;   2.1;   4;    4.833;   0;eor
       44;20140823;   3;   12.4;  12.2;  -999;    -999;   86.00;-999;   18.4;    8.5;    6.8;-999;   0.9;   4;    8.217;   0;eor
       44;20140824;   3;   11.5;  11.5;  -999;    -999;   85.83;-999;   17.3;    7.8;    5.5;-999;   1.0;   4;    7.533;   0;eor
       44;20140825;   3;   11.0;  10.6;  -999;    -999;   82.88;-999;   16.6;    6.1;    3.8;-999;   0.0;   0;    4.583;   0;eor
       44;20140826;   3;   12.6;  10.7;  -999;    -999;   76.50;-999;   19.8;    7.0;    5.2;-999;   0.0;   0;   10.517;   0;eor
       44;20140827;   3;   14.2;  12.3;  -999;    -999;   79.33;-999;   23.1;    6.0;    4.4;-999;   0.0;   0;    9.217;   0;eor
       44;20140828;   3;   16.0;  14.3;  -999;    -999;   79.88;-999;   24.8;    5.8;    4.5;-999;   0.9;   4;    9.550;   0;eor
       44;20140829;   3;   17.1;  15.7;  -999;    -999;   82.25;-999;   22.3;   13.2;   11.2;-999;   1.4;   4;    5.717;   0;eor
       44;20140830;   3;   15.8;  16.6;  -999;    -999;   92.46;-999;   18.8;   12.6;   11.3;-999;   0.9;   4;    0.350;   0;eor
       44;20140831;   3;   13.9;  14.3;  -999;    -999;   90.54;-999;   19.1;   10.7;    9.0;-999;   1.4;   4;    3.450;   0;eor
       44;20140901;   3;   14.9;  15.5;  -999;    -999;   91.54;-999;   19.8;   10.8;    9.0;-999;   0.3;   4;    1.817;   0;eor
       44;20140902;   3;   15.6;  16.1;  -999;    -999;   91.04;-999;   21.1;    9.5;    8.2;-999;   0.0;   0;    2.233;   0;eor
       44;20140903;   3;   14.8;  13.2;  -999;    -999;   80.63;-999;   22.2;    7.5;    5.7;-999;   0.0;   0;   10.583;   0;eor
       44;20140904;   3;   17.1;  15.0;  -999;    -999;   79.00;-999;   25.0;   10.1;    8.2;-999;   0.0;   0;   11.883;   0;eor
       44;20140905;   3;   19.1;  18.3;  -999;    -999;   84.00;-999;   26.4;   12.0;   10.5;-999;   0.0;   0;    8.083;   0;eor
       44;20140906;   3;   19.9;  18.8;  -999;    -999;   82.71;-999;   26.2;   14.6;   13.1;-999;   0.1;   4;    8.183;   0;eor
       44;20140907;   3;   17.0;  16.7;  -999;    -999;   87.29;-999;   21.6;   10.1;    8.5;-999;   0.0;   0;    3.667;   0;eor
       44;20140908;   3;   14.6;  13.0;  -999;    -999;   80.67;-999;   20.8;    9.4;    7.7;-999;   0.0;   0;    8.383;   0;eor
       44;20140909;   3;   14.1;  14.1;  -999;    -999;   88.25;-999;   18.6;   10.9;    9.2;-999;   0.2;   4;    1.150;   0;eor
       44;20140910;   3;   14.4;  14.7;  -999;    -999;   89.38;-999;   18.4;   12.0;   10.7;-999;   0.2;   4;    0.150;   0;eor
       44;20140911;   3;   13.9;  13.4;  -999;    -999;   86.00;-999;   20.6;    8.0;    6.3;-999;   0.0;   0;    3.183;   0;eor
       44;20140912;   3;   14.6;  14.0;  -999;    -999;   85.92;-999;   22.6;    8.0;    5.9;-999;   0.0;   0;    6.200;-999;eor
       44;20140913;   3;   15.1;  14.9;  -999;    -999;   87.79;-999;   21.4;    9.3;    6.9;-999;   0.0;   0;    5.033;   0;eor
       44;20140914;   3;   15.6;  15.5;  -999;    -999;   88.25;-999;   20.9;   11.6;   10.1;-999;   0.0;   0;    3.050;   0;eor
       44;20140915;   3;   16.2;  17.2;  -999;    -999;   93.33;-999;   21.1;   11.5;    9.9;-999;   0.0;   0;    1.033;   0;eor
       44;20140916;   3;   18.1;  17.0;  -999;    -999;   83.79;-999;   25.2;   11.1;    9.6;-999;   0.0;   0;   10.067;   0;eor
       44;20140917;   3;   18.5;  16.1;  -999;    -999;   77.96;-999;   25.2;   13.2;   10.9;-999;   0.0;   0;   10.917;   0;eor
       44;20140918;   3;   17.7;  15.8;  -999;    -999;   80.71;-999;   26.3;   11.2;    9.2;-999;   0.0;   0;   10.917;   0;eor
       44;20140919;   3;   16.8;  16.3;  -999;    -999;   85.96;-999;   25.3;    9.7;    8.3;-999;   0.0;   0;    7.400;   0;eor
       44;20140920;   3;   17.2;  16.5;  -999;    -999;   85.42;-999;   24.7;   11.2;   10.0;-999;   0.0;   0;    5.850;   0;eor
       44;20140921;   3;   14.9;  14.2;  -999;    -999;   84.54;-999;   19.7;   11.3;    9.9;-999;   1.0;   4;    3.050;   0;eor
       44;20140922;   3;   12.4;  10.4;  -999;    -999;   73.21;-999;   16.7;    8.4;    6.9;-999;   3.3;   4;    4.683;   0;eor
       44;20140923;   3;   11.6;  10.6;  -999;    -999;   79.46;-999;   18.2;    4.1;    2.6;-999;   0.0;   0;    5.900;   0;eor
       44;20140924;   3;   12.6;  12.0;  -999;    -999;   82.75;-999;   16.1;   10.9;   10.0;-999;   0.7;   4;    0.000;   0;eor
       44;20140925;   3;   13.1;  12.4;  -999;    -999;   82.96;-999;   16.0;   10.6;    9.5;-999;   0.1;   4;    1.650;   0;eor
       44;20140926;   3;   14.9;  15.4;  -999;    -999;   90.17;-999;   17.4;   12.5;   11.2;-999;   0.1;   4;    0.150;   0;eor
       44;20140927;   3;   12.9;  12.1;  -999;    -999;   83.50;-999;   20.1;    7.4;    6.2;-999;   0.0;   0;    9.733;   0;eor
       44;20140928;   3;   13.3;  12.8;  -999;    -999;   85.21;-999;   20.7;    6.9;    4.8;-999;   0.0;   0;    8.683;   0;eor
       44;20140929;   3;   16.5;  15.6;  -999;    -999;   84.33;-999;   23.8;   10.2;    8.6;-999;   0.8;   4;    3.933;   0;eor
       44;20140930;   3;   16.6;  16.7;  -999;    -999;   88.75;-999;   19.8;   11.8;    9.6;-999;   0.0;   0;    1.350;   0;eor
       44;20141001;   3;   15.5;  15.4;  -999;    -999;   87.92;-999;   21.5;   10.6;    9.2;-999;   0.3;   4;    5.267;   0;eor
       44;20141002;   3;   15.7;  16.6;  -999;    -999;   93.17;-999;   19.5;   12.2;   10.8;-999;   0.0;   4;    0.117;   0;eor
       44;20141003;   3;   16.3;  15.1;  -999;    -999;   83.38;-999;   22.8;   11.3;    9.7;-999;   0.0;   0;    8.600;   0;eor
       44;20141004;   3;   15.1;  12.6;  -999;    -999;   75.88;-999;   21.5;    9.7;    7.6;-999;   0.0;   0;   10.017;   0;eor
       44;20141005;   3;   12.9;  12.8;  -999;    -999;   86.79;-999;   18.8;    8.2;    6.6;-999;   0.0;   0;    4.983;   0;eor
       44;20141006;   3;   13.3;  11.6;  -999;    -999;   78.08;-999;   18.7;    7.7;    5.0;-999;   3.0;   4;    7.183;   0;eor
       44;20141007;   3;   12.9;  12.3;  -999;    -999;   82.21;-999;   17.1;   10.0;    8.2;-999;   2.5;   4;    2.183;   0;eor
       44;20141008;   3;   12.3;  12.8;  -999;    -999;   88.17;-999;   15.3;    8.4;    6.9;-999;   3.9;   4;    0.833;   0;eor
       44;20141009;   3;   15.4;  14.9;  -999;    -999;   85.25;-999;   17.9;   12.9;   11.5;-999;   0.0;   0;    2.000;   0;eor
       44;20141010;   3;   13.6;  13.2;  -999;    -999;   85.21;-999;   17.4;    9.7;    8.3;-999;   0.0;   0;    6.883;   0;eor
       44;20141011;   3;   12.7;  13.1;  -999;    -999;   89.83;-999;   19.1;    6.4;    4.7;-999;   4.0;   4;    4.850;   0;eor
       44;20141012;   3;   12.8;  13.0;  -999;    -999;   88.54;-999;   16.2;   10.6;    9.4;-999;   3.3;   4;    3.267;   0;eor
       44;20141013;   3;   14.1;  15.8;  -999;    -999;   97.63;-999;   17.4;   11.7;    9.4;-999;   0.5;   4;    1.017;   0;eor
       44;20141014;   3;   13.1;  12.1;  -999;    -999;   81.67;-999;   17.3;    8.9;    6.7;-999;   0.0;   0;    5.283;   0;eor
       44;20141015;   3;   12.9;  12.7;  -999;    -999;   85.58;-999;   14.7;    8.8;    6.8;-999;   0.5;   4;    0.000;   0;eor
       44;20141016;   3;   11.6;  13.6;  -999;    -999;   98.79;-999;   15.0;    7.8;    5.9;-999;   3.1;   4;    0.300;   0;eor
       44;20141017;   3;   13.3;  14.8;  -999;    -999;   97.13;-999;   17.3;   10.8;    8.5;-999;   0.2;   4;    1.317;   0;eor
       44;20141018;   3;   14.3;  14.6;  -999;    -999;   89.71;-999;   17.9;    9.8;    7.5;-999;   0.0;   0;    1.683;   0;eor
       44;20141019;   3;   17.2;  16.3;  -999;    -999;   83.54;-999;   22.8;   14.3;   12.7;-999;   4.7;   4;    6.533;   0;eor
       44;20141020;   3;   14.0;  13.7;  -999;    -999;   85.58;-999;   16.2;   12.2;   11.2;-999;   2.0;   4;    2.533;   0;eor
       44;20141021;   3;   11.0;  12.6;  -999;    -999;   95.21;-999;   12.4;    7.7;    7.1;-999;  17.1;   4;    0.000;   0;eor
       44;20141022;   3;    9.8;   9.7;  -999;    -999;   80.33;-999;   11.4;    7.7;    7.3;-999;   0.4;   4;    0.000;   0;eor
       44;20141023;   3;   10.4;  11.4;  -999;    -999;   89.83;-999;   12.2;    8.1;    7.1;-999;   0.0;   0;    0.000;   0;eor
       44;20141024;   3;   11.7;  11.5;  -999;    -999;   83.33;-999;   13.5;   10.1;    8.9;-999;   1.7;   4;    3.050;   0;eor
       44;20141025;   3;   12.0;  13.1;  -999;    -999;   93.13;-999;   15.6;   10.3;    8.5;-999;   0.0;   0;    0.833;   0;eor
       44;20141026;   3;   11.4;  11.4;  -999;    -999;   85.08;-999;   15.2;    8.2;    5.9;-999;   0.0;   0;    0.417;   0;eor
       44;20141027;   3;   11.9;  11.9;  -999;    -999;   85.88;-999;   15.9;    8.6;    6.4;-999;   0.0;   0;    5.783;   0;eor
       44;20141028;   3;    8.7;  10.0;  -999;    -999;   89.29;-999;   13.4;    5.5;    3.7;-999;   0.0;   0;    7.983;   0;eor
       44;20141029;   3;    8.1;  10.6;  -999;    -999;   97.17;-999;    9.9;    5.3;    3.8;-999;   2.6;   4;    0.000;   0;eor
       44;20141030;   3;   10.3;  12.3;  -999;    -999;   97.79;-999;   11.6;    8.7;    8.2;-999;   0.0;   0;    0.000;   0;eor
       44;20141031;   3;   12.7;  13.8;  -999;    -999;   94.13;-999;   16.6;    9.5;    7.1;-999;   0.0;   0;    2.633;   0;eor
       44;20141101;   3;   13.4;  13.2;  -999;    -999;   87.00;-999;   18.9;   10.0;    7.2;-999;   0.0;   0;    4.117;   0;eor
       44;20141102;   3;   13.8;  13.0;  -999;    -999;   82.88;-999;   17.4;    9.8;    7.3;-999;   2.7;   4;    5.833;   0;eor
       44;20141103;   3;   13.8;  12.4;  -999;    -999;   79.17;-999;   15.9;   10.5;    9.1;-999;   1.9;   4;    3.783;   0;eor
       44;20141104;   3;   10.0;  11.5;  -999;    -999;   94.08;-999;   14.0;    7.9;    6.8;-999;   1.7;   4;    0.467;   0;eor
       44;20141105;   3;    8.5;  10.8;  -999;    -999;   96.96;-999;   11.3;    5.2;    3.4;-999;   0.0;   0;    0.617;   0;eor
       44;20141106;   3;    6.4;   9.3;  -999;    -999;   96.29;-999;   10.5;    3.9;    1.5;-999;   0.0;   0;    0.933;   0;eor
       44;20141107;   3;    6.8;   8.4;  -999;    -999;   85.46;-999;    9.7;    2.6;    1.2;-999;   0.0;   0;    4.567;   0;eor
       44;20141108;   3;    9.1;   9.5;  -999;    -999;   81.63;-999;   12.9;    6.2;    3.3;-999;   0.0;   0;    6.083;   0;eor
       44;20141109;   3;    8.1;   9.1;  -999;    -999;   84.75;-999;   12.0;    5.1;    2.6;-999;   2.4;   4;    6.400;   0;eor
       44;20141110;   3;    8.0;  10.3;  -999;    -999;   95.50;-999;   11.7;    4.9;    1.1;-999;   0.3;   4;    2.283;   0;eor
       44;20141111;   3;    7.4;   9.9;  -999;    -999;   95.88;-999;   10.1;    2.3;   -0.7;-999;   0.0;   0;    4.300;   0;eor
       44;20141112;   3;    9.2;  11.3;  -999;    -999;   97.00;-999;    9.9;    7.9;    6.9;-999;   0.0;   0;    0.000;   0;eor
       44;20141113;   3;    7.6;  10.5;  -999;    -999;   99.96;-999;    9.3;    4.7;    3.3;-999;   0.0;   0;    0.000;   0;eor
       44;20141114;   3;    9.8;  11.2;  -999;    -999;   92.42;-999;   11.6;    7.0;    4.1;-999;   0.0;   0;    0.000;   0;eor
       44;20141115;   3;   10.1;  11.7;  -999;    -999;   94.54;-999;   11.2;    9.2;    8.4;-999;   0.7;   4;    0.000;   0;eor
       44;20141116;   3;    8.8;  11.3;  -999;    -999;   99.33;-999;    9.9;    7.4;    6.5;-999;  10.5;   4;    0.000;   0;eor
       44;20141117;   3;    8.3;  10.4;  -999;    -999;   94.75;-999;   11.9;    6.0;    4.3;-999;   0.0;   0;    6.600;   0;eor
       44;20141118;   3;    7.0;   9.6;  -999;    -999;   95.71;-999;    7.8;    5.9;    5.8;-999;   0.0;   4;    0.000;   0;eor
       44;20141119;   3;    6.9;   9.5;  -999;    -999;   95.79;-999;    7.9;    5.7;    4.6;-999;   0.0;   0;    0.000;   0;eor
       44;20141120;   3;    4.6;   8.1;  -999;    -999;   95.21;-999;    8.4;    0.1;   -2.0;-999;   0.0;   0;    1.683;   0;eor
       44;20141121;   3;    2.5;   7.2;  -999;    -999;   97.83;-999;    6.1;   -0.9;   -2.8;-999;   0.0;   0;    3.267;   0;eor
       44;20141122;   3;    4.9;   7.9;  -999;    -999;   91.63;-999;    7.3;    2.9;    1.1;-999;   0.0;   0;    1.550;   0;eor
       44;20141123;   3;    8.8;  10.1;  -999;    -999;   88.75;-999;   12.8;    4.8;    3.4;-999;   4.2;   4;    3.417;   0;eor
       44;20141124;   3;    8.1;   9.6;  -999;    -999;   88.25;-999;   11.4;    4.0;    1.2;-999;   0.0;   0;    7.250;   0;eor
       44;20141125;   3;    4.7;   8.4;  -999;    -999;   97.88;-999;    8.0;    1.4;   -0.5;-999;   0.0;   0;    2.567;   0;eor
       44;20141126;   3;    3.9;   7.3;  -999;    -999;   90.21;-999;    5.2;    2.4;    1.2;-999;   0.2;   4;    2.317;   0;eor
       44;20141127;   3;    2.9;   6.6;  -999;    -999;   87.58;-999;    4.8;    2.1;    1.3;-999;   0.0;   0;    0.450;   0;eor
       44;20141128;   3;    2.3;   6.1;  -999;    -999;   84.75;-999;    3.0;    1.8;    0.8;-999;   0.0;   0;    0.383;   0;eor
       44;20141129;   3;    1.1;   6.0;  -999;    -999;   90.25;-999;    2.1;    0.7;    0.7;-999;   0.0;   0;    0.000;   0;eor
       44;20141130;   3;   -0.2;   6.0;  -999;    -999;   99.46;-999;    0.7;   -0.5;   -0.5;-999;   0.0;   0;    0.000;   0;eor
       44;20141201;   3;   -1.3;   5.3;  -999;    -999;   95.25;-999;   -0.5;   -2.4;   -2.1;-999;   0.0;   0;    0.000;   0;eor
       44;20141202;   3;   -2.0;   4.8;  -999;    -999;   91.46;-999;   -1.0;   -2.7;   -2.6;-999;   0.0;   0;    0.033;   0;eor
       44;20141203;   3;   -3.2;   4.4;  -999;    -999;   92.29;-999;   -2.7;   -3.8;   -3.4;-999;   0.0;   0;    0.000;   0;eor
       44;20141204;   3;   -0.7;   5.6;  -999;    -999;   96.04;-999;    0.3;   -2.7;   -2.3;-999;   0.0;   0;    0.000;   0;eor
       44;20141205;   3;    2.1;   6.7;  -999;    -999;   94.54;-999;    3.9;    0.2;    0.0;-999;   0.5;   4;    0.000;   0;eor
       44;20141206;   3;    4.1;   8.1;  -999;    -999;   99.13;-999;    5.6;    2.5;    1.6;-999;   0.0;   0;    0.217;   0;eor
       44;20141207;   3;    4.1;   7.8;  -999;    -999;   94.71;-999;    5.7;    2.4;    1.6;-999;   2.7;   4;    0.900;   0;eor
       44;20141208;   3;    3.1;   7.0;  -999;    -999;   92.21;-999;    5.5;    1.6;   -0.1;-999;   0.0;   4;    5.483;   0;eor
       44;20141209;   3;    2.3;   6.9;  -999;    -999;   96.17;-999;    3.5;    1.3;    0.8;-999;   1.1;   4;    0.000;   0;eor
       44;20141210;   3;    4.7;   7.2;  -999;    -999;   84.38;-999;    7.3;    3.1;    1.7;-999;   1.7;   4;    2.617;   0;eor
       44;20141211;   3;    3.6;   7.1;  -999;    -999;   89.79;-999;    5.4;    1.9;    0.5;-999;  12.1;   4;    0.850;   0;eor
       44;20141212;   3;    6.3;   9.0;  -999;    -999;   93.88;-999;    8.7;    3.9;    2.6;-999;  10.8;   4;    0.000;   0;eor
       44;20141213;   3;    3.7;   7.1;  -999;    -999;   89.21;-999;    5.4;    2.1;   -1.4;-999;   0.0;   0;    0.000;   0;eor
       44;20141214;   3;    3.0;   7.0;  -999;    -999;   92.50;-999;    4.9;    1.5;    0.1;-999;   0.4;   4;    3.000;   0;eor
       44;20141215;   3;    4.1;   7.7;  -999;    -999;   92.96;-999;    5.5;    2.2;    1.4;-999;   4.0;   4;    0.000;   0;eor
       44;20141216;   3;    4.2;   7.9;  -999;    -999;   95.79;-999;    6.4;    1.2;   -0.6;-999;   2.3;   4;    1.067;   0;eor
       44;20141217;   3;    4.9;   8.7;  -999;    -999;   98.88;-999;    8.9;    1.3;   -0.2;-999;   5.1;   4;    0.000;   0;eor
       44;20141218;   3;   10.5;  12.6;  -999;    -999;   98.92;-999;   12.0;    8.8;    8.1;-999;  10.9;   4;    0.000;   0;eor
       44;20141219;   3;    8.8;  10.5;  -999;    -999;   89.88;-999;   11.6;    5.5;    3.9;-999;  12.0;   4;    0.000;   0;eor
       44;20141220;   3;    5.9;   7.5;  -999;    -999;   80.92;-999;    7.9;    3.2;    2.2;-999;   4.0;   4;    0.000;   0;eor
       44;20141221;   3;    5.9;   8.3;  -999;    -999;   89.21;-999;    9.4;    3.6;    2.1;-999;   0.8;   4;    0.000;   0;eor
       44;20141222;   3;   10.4;  12.0;  -999;    -999;   95.29;-999;   11.6;    9.0;    8.1;-999;  16.4;   4;    0.000;   0;eor
       44;20141223;   3;   10.1;  11.1;  -999;    -999;   90.46;-999;   11.0;    9.3;    8.8;-999;   1.0;   4;    0.000;   0;eor
       44;20141224;   3;    7.1;   9.4;  -999;    -999;   92.50;-999;   10.2;    3.9;    2.1;-999;   4.1;   4;    0.500;   0;eor
       44;20141225;   3;    4.3;   7.1;  -999;    -999;   85.38;-999;    6.6;   -1.0;   -2.9;-999;   1.2;   4;    0.683;   0;eor
